order_id,product_id,product_category,price,is_first_time_customer,order_day_of_week,returned
ORD-1539,P-239,Electronics,120.22,0,0,0
ORD-1540,P-240,Engine,29.05,0,0,0
ORD-1541,P-241,Suspension,28.55,1,5,0
ORD-1542,P-242,Filters,79.72,0,4,0
ORD-1543,P-243,Suspension,137.25,0,6,0
ORD-1544,P-244,Suspension,97.68,0,1,0
ORD-1545,P-245,Filters,37.79,0,2,1
ORD-1546,P-246,Brakes,29.15,0,1,0
ORD-1547,P-247,Engine,21.67,1,5,0
ORD-1548,P-248,Brakes,27.41,0,6,1
ORD-1549,P-249,Engine,15.74,0,1,0
ORD-1550,P-250,Engine,26.11,0,2,0
ORD-1551,P-251,Filters,30.75,0,0,0
ORD-1552,P-252,Engine,43.67,1,6,0
ORD-1553,P-253,Engine,45.49,1,1,0
ORD-1554,P-254,Brakes,68.81,1,3,0
ORD-1555,P-255,Brakes,42.06,0,5,0
ORD-1556,P-256,Brakes,35.74,0,0,0
ORD-1557,P-257,Electronics,105.32,0,2,0
ORD-1558,P-258,Suspension,29.29,0,3,1
ORD-1559,P-259,Brakes,194.38,1,5,0
ORD-1560,P-260,Brakes,29.65,0,6,0
ORD-1561,P-261,Filters,64.96,0,0,0
ORD-1562,P-262,Engine,13.81,1,6,1
ORD-1563,P-263,HVAC,249.04,1,0,0
ORD-1564,P-264,Engine,10.62,0,5,0
ORD-1565,P-265,Engine,23.27,1,2,0
ORD-1566,P-266,Brakes,37.39,1,6,0
ORD-1567,P-267,Engine,50.31,1,4,0
ORD-1568,P-268,Brakes,42.02,0,5,0
ORD-1569,P-269,Exhaust,38.36,0,6,0
ORD-1570,P-270,Brakes,9.63,0,2,0
ORD-1571,P-271,Engine,46.18,0,4,0
ORD-1572,P-272,Engine,17.85,1,3,0
ORD-1573,P-273,Engine,54.57,0,0,0
ORD-1574,P-274,Brakes,17.28,1,2,0
ORD-1575,P-275,Engine,30.4,0,3,0
ORD-1576,P-276,Exhaust,103.71,0,6,0
ORD-1577,P-277,Exhaust,64.12,0,3,0
ORD-1578,P-278,Suspension,23.13,1,2,1
ORD-1579,P-279,Filters,26.76,1,2,0
ORD-1580,P-280,Engine,35.28,0,2,0
ORD-1581,P-281,Engine,16.88,0,6,0
ORD-1582,P-282,Filters,102.53,0,6,0
ORD-1583,P-283,Suspension,25.24,0,2,0
ORD-1584,P-284,HVAC,59.63,1,2,0
ORD-1585,P-285,Electronics,81.56,1,6,0
ORD-1586,P-286,HVAC,23.9,0,6,0
ORD-1587,P-287,Brakes,43.48,0,0,0
ORD-1588,P-288,Exhaust,71.72,0,3,0
ORD-1589,P-289,Engine,20.03,0,5,0
ORD-1590,P-290,Brakes,23.77,1,2,0
ORD-1591,P-291,Brakes,14.02,0,4,0
ORD-1592,P-292,Suspension,35.77,0,4,0
ORD-1593,P-293,Exhaust,19.66,0,1,0
ORD-1594,P-294,Brakes,17.84,0,1,0
ORD-1595,P-295,Electronics,87.94,0,6,0
ORD-1596,P-296,Brakes,11.96,1,5,0
ORD-1597,P-297,Engine,19.04,0,2,1
ORD-1598,P-298,Engine,72.22,0,5,0
ORD-1599,P-299,Suspension,105.91,0,3,0
ORD-1600,P-100,Filters,50.32,0,5,0
ORD-1601,P-101,Filters,32.99,1,6,0
ORD-1602,P-102,HVAC,28.99,0,0,0
ORD-1603,P-103,Filters,78.2,1,6,0
ORD-1604,P-104,Filters,19.38,0,0,0
ORD-1605,P-105,Electronics,110.34,0,1,0
ORD-1606,P-106,Filters,23.39,1,1,0
ORD-1607,P-107,Electronics,24.23,0,4,0
ORD-1608,P-108,Electronics,57.55,1,4,1
ORD-1609,P-109,Brakes,24.3,0,1,0
ORD-1610,P-110,Exhaust,50.29,0,4,0
ORD-1611,P-111,Exhaust,44.57,0,6,0
ORD-1612,P-112,Electronics,82.29,0,3,0
ORD-1613,P-113,HVAC,27.49,1,5,0
ORD-1614,P-114,Engine,57.03,0,3,0
ORD-1615,P-115,Brakes,19.34,0,4,0
ORD-1616,P-116,Filters,54.48,0,5,0
ORD-1617,P-117,Brakes,49.51,0,6,0
ORD-1618,P-118,Brakes,34.98,1,0,0
ORD-1619,P-119,Electronics,26.75,0,3,0
ORD-1620,P-120,Suspension,22.06,0,3,0
ORD-1621,P-121,Brakes,91.13,0,0,0
ORD-1622,P-122,Filters,30.0,1,2,0
ORD-1623,P-123,Filters,32.45,0,0,0
ORD-1624,P-124,Electronics,24.44,0,2,0
ORD-1625,P-125,Suspension,59.2,0,0,0
ORD-1626,P-126,Filters,58.11,0,5,0
ORD-1627,P-127,Suspension,40.81,1,6,0
ORD-1628,P-128,Engine,13.91,0,0,0
ORD-1629,P-129,Engine,119.02,0,2,0
ORD-1630,P-130,Exhaust,36.93,1,4,0
ORD-1631,P-131,Brakes,13.77,0,0,0
ORD-1632,P-132,Exhaust,73.58,1,1,0
ORD-1633,P-133,Engine,104.44,0,1,0
ORD-1634,P-134,Suspension,48.55,0,2,0
ORD-1635,P-135,Filters,39.71,1,3,0
ORD-1636,P-136,Filters,48.9,0,6,0
ORD-1637,P-137,Suspension,36.46,0,2,0
ORD-1638,P-138,Suspension,47.79,0,1,0
ORD-1639,P-139,Filters,9.66,0,1,0
ORD-1640,P-140,Suspension,50.88,0,6,0
ORD-1641,P-141,Brakes,41.87,0,2,0
ORD-1642,P-142,Engine,34.34,0,1,0
ORD-1643,P-143,Brakes,222.04,0,3,0
ORD-1644,P-144,Electronics,16.62,0,1,0
ORD-1645,P-145,Engine,112.78,1,3,0
ORD-1646,P-146,Engine,107.02,0,1,0
ORD-1647,P-147,Brakes,36.96,0,2,0
ORD-1648,P-148,Filters,27.88,0,6,0
ORD-1649,P-149,Filters,113.0,0,5,0
ORD-1650,P-150,Exhaust,156.95,0,0,0
ORD-1651,P-151,Electronics,63.74,0,1,0
ORD-1652,P-152,Filters,60.56,0,5,0
ORD-1653,P-153,Brakes,32.37,0,0,0
ORD-1654,P-154,Filters,23.02,0,1,0
ORD-1655,P-155,Suspension,48.73,0,1,0
ORD-1656,P-156,Electronics,35.43,0,4,0
ORD-1657,P-157,Filters,7.28,1,6,0
ORD-1658,P-158,Filters,56.55,0,0,0
ORD-1659,P-159,Exhaust,50.97,1,1,0
ORD-1660,P-160,Electronics,72.36,1,5,0
ORD-1661,P-161,Engine,63.44,1,5,0
ORD-1662,P-162,HVAC,80.79,0,2,0
ORD-1663,P-163,Brakes,102.86,1,0,0
ORD-1664,P-164,Electronics,25.65,1,2,0
ORD-1665,P-165,Filters,25.22,0,4,0
ORD-1666,P-166,Engine,24.71,0,1,0
ORD-1667,P-167,Engine,60.87,0,5,0
ORD-1668,P-168,Suspension,23.54,0,4,0
ORD-1669,P-169,HVAC,17.92,0,3,0
ORD-1670,P-170,Electronics,28.25,0,0,0
ORD-1671,P-171,Engine,18.48,0,4,0
ORD-1672,P-172,Filters,70.3,0,6,1
ORD-1673,P-173,Filters,16.34,0,0,0
ORD-1674,P-174,Engine,15.94,0,0,1
ORD-1675,P-175,Suspension,146.51,0,2,0
ORD-1676,P-176,Engine,19.03,1,2,0
ORD-1677,P-177,Suspension,15.05,1,5,0
ORD-1678,P-178,Engine,24.89,1,3,0
ORD-1679,P-179,Suspension,35.02,1,5,0
ORD-1680,P-180,Electronics,75.96,0,6,0
ORD-1681,P-181,Filters,122.2,0,1,1
ORD-1682,P-182,Engine,21.46,1,3,0
ORD-1683,P-183,Exhaust,33.2,1,3,0
ORD-1684,P-184,Electronics,54.86,1,6,0
ORD-1685,P-185,Suspension,150.59,0,5,0
ORD-1686,P-186,Exhaust,110.89,0,3,0
ORD-1687,P-187,Suspension,17.37,1,5,0
ORD-1688,P-188,Electronics,20.26,1,5,0
ORD-1689,P-189,Filters,26.14,1,0,0
ORD-1690,P-190,Suspension,23.0,0,6,0
ORD-1691,P-191,Brakes,46.39,1,1,0
ORD-1692,P-192,Suspension,46.76,0,0,0
ORD-1693,P-193,HVAC,13.27,0,2,0
ORD-1694,P-194,Exhaust,41.63,0,5,0
ORD-1695,P-195,Electronics,67.26,0,1,0
ORD-1696,P-196,Filters,39.87,1,4,0
ORD-1697,P-197,Filters,105.48,1,5,0
ORD-1698,P-198,Engine,48.05,1,5,0
ORD-1699,P-199,Suspension,80.28,0,6,0
ORD-1700,P-200,Suspension,44.98,1,1,0
ORD-1701,P-201,Suspension,37.38,1,5,0
ORD-1702,P-202,Brakes,44.73,0,5,0
ORD-1703,P-203,Suspension,45.8,0,6,0
ORD-1704,P-204,Brakes,27.36,0,6,0
ORD-1705,P-205,Brakes,33.53,0,1,0
ORD-1706,P-206,Engine,51.74,0,6,0
ORD-1707,P-207,Suspension,74.19,1,5,1
ORD-1708,P-208,Brakes,82.02,0,3,0
ORD-1709,P-209,Brakes,29.73,1,1,0
ORD-1710,P-210,Electronics,16.31,1,0,0
ORD-1711,P-211,Electronics,42.5,0,5,0
ORD-1712,P-212,Filters,179.91,1,0,0
ORD-1713,P-213,Electronics,29.15,1,1,0
ORD-1714,P-214,HVAC,43.46,0,3,0
ORD-1715,P-215,Exhaust,20.5,0,3,0
ORD-1716,P-216,Suspension,27.77,0,4,0
ORD-1717,P-217,Suspension,85.69,0,4,0
ORD-1718,P-218,HVAC,54.46,0,0,0
ORD-1719,P-219,Suspension,24.84,0,0,0
ORD-1720,P-220,Filters,32.69,0,1,0
ORD-1721,P-221,Filters,25.19,0,2,0
ORD-1722,P-222,Filters,101.84,1,3,0
ORD-1723,P-223,Exhaust,34.41,0,5,0
ORD-1724,P-224,Engine,102.95,0,3,0
ORD-1725,P-225,HVAC,31.73,0,5,0
ORD-1726,P-226,Filters,18.12,0,3,0
ORD-1727,P-227,Engine,42.18,1,0,0
ORD-1728,P-228,Engine,70.44,0,0,0
ORD-1729,P-229,Engine,75.45,0,0,0
ORD-1730,P-230,Exhaust,20.35,0,1,0
ORD-1731,P-231,Engine,29.01,1,6,0
ORD-1732,P-232,Exhaust,43.83,0,4,0
ORD-1733,P-233,Suspension,49.87,1,4,0
ORD-1734,P-234,Filters,31.04,1,6,0
ORD-1735,P-235,Electronics,76.66,1,2,0
ORD-1736,P-236,Brakes,29.16,0,5,0
ORD-1737,P-237,Suspension,24.22,1,1,0
ORD-1738,P-238,Filters,16.09,1,3,0
ORD-1739,P-239,Electronics,53.11,0,2,0
ORD-1740,P-240,Suspension,23.31,0,3,0
ORD-1741,P-241,Suspension,52.73,1,0,0
ORD-1742,P-242,Brakes,34.38,1,6,0
ORD-1743,P-243,Filters,82.17,0,5,0
ORD-1744,P-244,HVAC,33.56,1,4,0
ORD-1745,P-245,Electronics,17.94,0,1,0
ORD-1746,P-246,Electronics,63.86,1,3,1
ORD-1747,P-247,Electronics,90.96,0,5,0
ORD-1748,P-248,Exhaust,45.08,0,2,0
ORD-1749,P-249,Filters,16.57,0,5,0
ORD-1750,P-250,Filters,34.96,0,3,1
ORD-1751,P-251,Brakes,56.75,0,4,0
ORD-1752,P-252,Exhaust,18.72,1,3,1
ORD-1753,P-253,Suspension,47.59,0,4,0
ORD-1754,P-254,Brakes,23.24,0,6,0
ORD-1755,P-255,Electronics,34.55,1,4,0
ORD-1756,P-256,Suspension,63.28,0,1,0
ORD-1757,P-257,HVAC,34.58,1,5,0
ORD-1758,P-258,Filters,19.16,0,6,0
ORD-1759,P-259,Electronics,45.9,0,4,0
ORD-1760,P-260,Engine,48.67,1,2,0
ORD-1761,P-261,Electronics,57.03,1,0,0
ORD-1762,P-262,Engine,58.04,1,0,0
ORD-1763,P-263,Engine,52.41,0,1,0
ORD-1764,P-264,Electronics,71.47,0,5,0
ORD-1765,P-265,Exhaust,30.92,1,4,1
ORD-1766,P-266,Brakes,115.32,0,3,0
ORD-1767,P-267,Electronics,31.58,1,5,1
ORD-1768,P-268,Exhaust,56.19,0,0,0
ORD-1769,P-269,Engine,121.74,0,2,0
ORD-1770,P-270,Engine,13.77,0,5,0
ORD-1771,P-271,Suspension,23.89,0,2,0
ORD-1772,P-272,Brakes,43.82,0,6,1
ORD-1773,P-273,Engine,94.01,0,0,0
ORD-1774,P-274,Filters,29.52,0,0,0
ORD-1775,P-275,Exhaust,83.42,0,6,0
ORD-1776,P-276,Electronics,16.55,0,3,0
ORD-1777,P-277,HVAC,34.49,1,6,0
ORD-1778,P-278,Electronics,59.67,0,3,0
ORD-1779,P-279,Brakes,50.76,0,6,0
ORD-1780,P-280,Brakes,98.77,0,2,0
ORD-1781,P-281,HVAC,48.8,0,0,0
ORD-1782,P-282,Electronics,57.85,0,5,0
ORD-1783,P-283,Electronics,67.75,0,4,0
ORD-1784,P-284,Brakes,46.32,1,0,0
ORD-1785,P-285,Electronics,24.77,0,2,0
ORD-1786,P-286,Filters,146.33,0,1,0
ORD-1787,P-287,Exhaust,113.68,0,5,1
ORD-1788,P-288,Filters,19.0,0,1,0
ORD-1789,P-289,Engine,81.43,1,3,0
ORD-1790,P-290,Filters,52.72,1,4,0
ORD-1791,P-291,Filters,66.52,0,1,0
ORD-1792,P-292,Exhaust,42.31,0,3,0
ORD-1793,P-293,Engine,31.37,0,6,0
ORD-1794,P-294,Electronics,114.45,1,2,0
ORD-1795,P-295,Engine,18.33,1,0,0
ORD-1796,P-296,Engine,30.24,1,2,0
ORD-1797,P-297,Brakes,35.71,0,2,0
ORD-1798,P-298,Electronics,195.52,0,1,0
ORD-1799,P-299,Brakes,37.05,0,3,0
ORD-1800,P-100,HVAC,62.3,0,2,0
ORD-1801,P-101,Filters,19.3,1,0,0
ORD-1802,P-102,Engine,16.8,0,3,0
ORD-1803,P-103,Exhaust,79.42,0,6,0
ORD-1804,P-104,Filters,25.35,0,3,0
ORD-1805,P-105,Brakes,21.88,1,6,0
ORD-1806,P-106,Exhaust,16.46,1,4,0
ORD-1807,P-107,HVAC,26.43,0,4,0
ORD-1808,P-108,Exhaust,63.05,0,4,0
ORD-1809,P-109,Filters,99.91,1,2,0
ORD-1810,P-110,Electronics,16.08,0,4,1
ORD-1811,P-111,HVAC,101.59,0,0,0
ORD-1812,P-112,Electronics,74.27,0,3,0
ORD-1813,P-113,Filters,22.65,0,3,0
ORD-1814,P-114,Brakes,22.05,1,6,0
ORD-1815,P-115,Filters,15.06,0,1,0
ORD-1816,P-116,Electronics,63.22,0,6,0
ORD-1817,P-117,Filters,45.9,0,1,0
ORD-1818,P-118,Brakes,47.62,0,5,0
ORD-1819,P-119,Brakes,73.55,0,1,0
ORD-1820,P-120,Engine,39.44,1,1,0
ORD-1821,P-121,Filters,28.17,0,6,0
ORD-1822,P-122,Brakes,224.5,0,0,1
ORD-1823,P-123,Exhaust,52.28,1,2,0
ORD-1824,P-124,Suspension,18.4,0,6,0
ORD-1825,P-125,Suspension,94.96,0,0,0
ORD-1826,P-126,Electronics,90.28,0,1,0
ORD-1827,P-127,Engine,8.84,1,3,0
ORD-1828,P-128,Electronics,23.85,0,6,0
ORD-1829,P-129,Exhaust,29.52,0,2,0
ORD-1830,P-130,HVAC,55.12,1,3,0
ORD-1831,P-131,Filters,40.25,0,6,0
ORD-1832,P-132,Suspension,36.7,0,3,0
ORD-1833,P-133,Exhaust,20.29,0,4,0
ORD-1834,P-134,HVAC,78.14,0,4,0
ORD-1835,P-135,Electronics,60.61,0,2,0
ORD-1836,P-136,Filters,33.05,0,2,0
ORD-1837,P-137,Brakes,57.2,0,1,0
ORD-1838,P-138,Filters,61.96,0,6,0
ORD-1839,P-139,Engine,50.91,0,3,1
ORD-1840,P-140,Brakes,32.46,1,0,0
ORD-1841,P-141,Engine,27.44,0,0,0
ORD-1842,P-142,Exhaust,51.89,0,5,0
ORD-1843,P-143,Suspension,53.53,0,5,0
ORD-1844,P-144,Engine,31.17,0,1,0
ORD-1845,P-145,Engine,13.7,0,1,0
ORD-1846,P-146,HVAC,27.75,1,0,0
ORD-1847,P-147,Exhaust,13.56,0,3,0
ORD-1848,P-148,Exhaust,26.13,0,3,0
ORD-1849,P-149,Filters,60.96,1,2,0
ORD-1850,P-150,Engine,159.28,1,3,1
ORD-1851,P-151,Brakes,78.17,0,0,0
ORD-1852,P-152,Brakes,46.23,1,4,0
ORD-1853,P-153,Brakes,23.03,1,5,0
ORD-1854,P-154,Brakes,98.21,0,6,0
ORD-1855,P-155,Filters,13.72,1,0,0
ORD-1856,P-156,Exhaust,15.82,0,5,1
ORD-1857,P-157,Electronics,91.36,0,0,0
ORD-1858,P-158,Electronics,85.26,0,1,0
ORD-1859,P-159,Engine,111.57,0,3,0
ORD-1860,P-160,Filters,41.16,1,1,0
ORD-1861,P-161,Exhaust,22.7,1,3,0
ORD-1862,P-162,Suspension,23.85,1,5,1
ORD-1863,P-163,Exhaust,26.43,0,0,0
ORD-1864,P-164,Brakes,63.67,0,0,0
ORD-1865,P-165,Exhaust,45.06,0,0,0
ORD-1866,P-166,HVAC,113.48,0,2,0
ORD-1867,P-167,Brakes,23.89,0,1,0
ORD-1868,P-168,Brakes,60.34,0,3,0
ORD-1869,P-169,Electronics,126.73,0,4,0
ORD-1870,P-170,Brakes,184.31,0,6,0
ORD-1871,P-171,Suspension,17.97,1,2,0
ORD-1872,P-172,Brakes,37.59,0,6,0
ORD-1873,P-173,Electronics,21.52,1,6,0
ORD-1874,P-174,HVAC,60.57,0,1,0
ORD-1875,P-175,Electronics,22.4,0,6,0
ORD-1876,P-176,Suspension,51.33,0,4,0
ORD-1877,P-177,HVAC,16.22,0,5,0
ORD-1878,P-178,Electronics,56.46,1,6,0
ORD-1879,P-179,Electronics,50.76,0,5,0
ORD-1880,P-180,Filters,31.53,0,1,0
ORD-1881,P-181,Exhaust,39.39,0,0,0
ORD-1882,P-182,Suspension,57.66,0,0,0
ORD-1883,P-183,Exhaust,59.6,1,3,0
ORD-1884,P-184,HVAC,31.82,0,0,0
ORD-1885,P-185,Engine,93.59,0,0,1
ORD-1886,P-186,Filters,35.47,0,0,0
ORD-1887,P-187,Engine,47.67,0,0,0
ORD-1888,P-188,Exhaust,39.59,0,3,0
ORD-1889,P-189,Brakes,86.12,0,4,0
ORD-1890,P-190,Electronics,48.22,1,6,0
ORD-1891,P-191,Engine,72.09,0,1,0
ORD-1892,P-192,Electronics,15.76,1,6,0
ORD-1893,P-193,Brakes,33.8,0,1,0
ORD-1894,P-194,Brakes,118.19,0,6,0
ORD-1895,P-195,Brakes,39.4,1,1,0
ORD-1896,P-196,Engine,69.93,0,0,1
ORD-1897,P-197,Engine,14.6,0,0,1
ORD-1898,P-198,Filters,19.82,1,2,0
ORD-1899,P-199,Exhaust,33.55,0,5,0
ORD-1900,P-200,Engine,77.74,1,2,0
ORD-1901,P-201,Brakes,35.84,0,4,0
ORD-1902,P-202,Filters,47.48,0,6,0
ORD-1903,P-203,Engine,19.64,1,4,0
ORD-1904,P-204,Brakes,79.92,1,1,1
ORD-1905,P-205,Engine,70.33,0,5,0
ORD-1906,P-206,Engine,7.84,1,3,0
ORD-1907,P-207,Exhaust,9.78,0,0,0
ORD-1908,P-208,Filters,78.7,0,0,0
ORD-1909,P-209,Suspension,14.7,0,3,0
ORD-1910,P-210,Engine,61.97,0,3,0
ORD-1911,P-211,Brakes,25.77,0,3,0
ORD-1912,P-212,Engine,45.8,0,1,0
ORD-1913,P-213,Brakes,16.05,1,2,0
ORD-1914,P-214,Brakes,19.71,0,6,0
ORD-1915,P-215,Filters,49.13,0,2,0
ORD-1916,P-216,Exhaust,28.22,0,5,0
ORD-1917,P-217,Electronics,29.02,1,1,0
ORD-1918,P-218,Electronics,39.57,0,6,0
ORD-1919,P-219,Electronics,73.02,1,2,1
ORD-1920,P-220,Brakes,65.98,0,5,0
ORD-1921,P-221,Suspension,50.69,0,5,0
ORD-1922,P-222,Electronics,18.35,0,0,0
ORD-1923,P-223,Exhaust,28.4,0,6,0
ORD-1924,P-224,Engine,45.5,0,0,0
ORD-1925,P-225,Electronics,147.08,0,6,1
ORD-1926,P-226,Filters,38.77,0,2,0
ORD-1927,P-227,Electronics,63.06,0,4,0
ORD-1928,P-228,Engine,34.94,0,1,0
ORD-1929,P-229,Engine,32.53,1,6,1
ORD-1930,P-230,Electronics,31.19,1,3,1
ORD-1931,P-231,Brakes,115.45,1,2,0
ORD-1932,P-232,Brakes,106.07,0,4,0
ORD-1933,P-233,Suspension,26.87,1,2,1
ORD-1934,P-234,Engine,54.16,1,5,0
ORD-1935,P-235,Brakes,28.96,1,2,0
ORD-1936,P-236,Exhaust,11.3,0,6,0
ORD-1937,P-237,Engine,123.4,1,2,0
ORD-1938,P-238,Filters,37.58,1,0,0
ORD-1939,P-239,Filters,100.98,0,2,0
ORD-1940,P-240,Exhaust,49.68,1,5,0
ORD-1941,P-241,Suspension,16.65,0,0,0
ORD-1942,P-242,Brakes,45.98,0,1,0
ORD-1943,P-243,Engine,51.58,0,3,0
ORD-1944,P-244,Filters,45.58,1,5,0
ORD-1945,P-245,Engine,21.41,1,3,0
ORD-1946,P-246,Engine,58.79,0,2,0
ORD-1947,P-247,Engine,49.99,0,2,0
ORD-1948,P-248,Exhaust,58.85,0,3,0
ORD-1949,P-249,Electronics,120.5,0,3,0
ORD-1950,P-250,Brakes,79.24,0,3,0
ORD-1951,P-251,Exhaust,30.38,0,0,0
ORD-1952,P-252,HVAC,48.48,0,4,1
ORD-1953,P-253,HVAC,32.2,0,6,0
ORD-1954,P-254,Electronics,139.61,1,2,0
ORD-1955,P-255,Engine,95.71,1,3,0
ORD-1956,P-256,Suspension,79.12,1,6,0
ORD-1957,P-257,Engine,17.29,0,4,0
ORD-1958,P-258,Engine,65.88,1,6,0
ORD-1959,P-259,Engine,74.74,0,2,0
ORD-1960,P-260,Filters,175.8,1,3,0
ORD-1961,P-261,Suspension,42.41,0,5,0
ORD-1962,P-262,Filters,53.44,0,1,0
ORD-1963,P-263,Brakes,42.36,0,0,0
ORD-1964,P-264,Filters,48.21,0,1,0
ORD-1965,P-265,Suspension,32.63,0,3,0
ORD-1966,P-266,Brakes,45.38,0,1,0
ORD-1967,P-267,Exhaust,10.33,0,3,0
ORD-1968,P-268,Brakes,56.66,0,4,0
ORD-1969,P-269,Suspension,162.25,0,5,0
ORD-1970,P-270,Exhaust,106.57,0,3,0
ORD-1971,P-271,Engine,42.61,0,6,0
ORD-1972,P-272,Suspension,170.12,0,0,1
ORD-1973,P-273,Electronics,38.64,0,0,0
ORD-1974,P-274,Brakes,74.67,0,6,0
ORD-1975,P-275,Electronics,11.05,0,6,0
ORD-1976,P-276,Engine,30.25,1,1,0
ORD-1977,P-277,Filters,99.8,0,1,0
ORD-1978,P-278,Suspension,41.06,0,5,0
ORD-1979,P-279,Brakes,13.11,0,6,0
ORD-1980,P-280,HVAC,132.56,1,3,0
ORD-1981,P-281,Engine,23.33,1,1,0
ORD-1982,P-282,Filters,57.79,1,1,0
ORD-1983,P-283,Electronics,18.21,0,0,0
ORD-1984,P-284,Brakes,27.57,0,0,0
ORD-1985,P-285,HVAC,167.25,1,3,0
ORD-1986,P-286,Electronics,55.38,0,2,0
ORD-1987,P-287,Electronics,14.28,0,5,0
ORD-1988,P-288,Exhaust,101.27,0,6,0
ORD-1989,P-289,Engine,90.85,0,1,0
ORD-1990,P-290,Exhaust,39.29,0,1,0
ORD-1991,P-291,Suspension,58.12,0,2,0
ORD-1992,P-292,Engine,27.35,0,5,0
ORD-1993,P-293,Electronics,37.12,0,3,0
ORD-1994,P-294,Suspension,58.37,0,5,1
ORD-1995,P-295,Engine,52.37,0,6,0
ORD-1996,P-296,Filters,19.65,1,6,0
ORD-1997,P-297,Brakes,56.75,0,0,0
ORD-1998,P-298,Electronics,26.76,1,0,0
ORD-1999,P-299,Suspension,32.67,0,2,0
ORD-2000,P-100,Electronics,49.66,0,0,1
ORD-2001,P-101,Filters,70.63,1,2,0
ORD-2002,P-102,Brakes,76.12,0,2,0
ORD-2003,P-103,Suspension,18.47,1,3,1
ORD-2004,P-104,Suspension,12.63,0,2,0
ORD-2005,P-105,Suspension,18.66,0,4,0
ORD-2006,P-106,Brakes,29.86,1,4,0
ORD-2007,P-107,Brakes,98.37,0,2,0
ORD-2008,P-108,Engine,202.01,1,1,0
ORD-2009,P-109,Suspension,33.99,1,1,0
ORD-2010,P-110,Engine,46.99,0,6,0
ORD-2011,P-111,Engine,56.03,0,6,0
ORD-2012,P-112,Exhaust,22.04,1,6,0
ORD-2013,P-113,Brakes,71.46,0,6,1
ORD-2014,P-114,Electronics,21.47,0,5,0
ORD-2015,P-115,Electronics,16.91,0,5,0
ORD-2016,P-116,Brakes,40.08,0,5,0
ORD-2017,P-117,Engine,53.44,0,4,0
ORD-2018,P-118,Suspension,21.81,0,3,0
ORD-2019,P-119,Brakes,64.55,0,0,0
ORD-2020,P-120,Filters,49.58,0,0,0
ORD-2021,P-121,Electronics,92.72,0,4,0
ORD-2022,P-122,Filters,35.84,0,5,0
ORD-2023,P-123,Electronics,39.26,1,6,0
ORD-2024,P-124,Electronics,46.21,0,3,0
ORD-2025,P-125,Engine,101.6,0,0,0
ORD-2026,P-126,Filters,84.79,0,5,0
ORD-2027,P-127,Electronics,16.11,0,2,1
ORD-2028,P-128,Engine,34.17,0,2,0
ORD-2029,P-129,Exhaust,24.34,0,5,0
ORD-2030,P-130,Engine,17.48,1,4,0
ORD-2031,P-131,Engine,68.6,1,5,0
ORD-2032,P-132,Engine,30.47,0,6,0
ORD-2033,P-133,Suspension,43.85,0,6,0
ORD-2034,P-134,Exhaust,35.3,0,3,0
ORD-2035,P-135,Electronics,23.84,0,1,0
ORD-2036,P-136,Engine,23.46,0,6,0
ORD-2037,P-137,Brakes,31.15,0,3,0
ORD-2038,P-138,Exhaust,21.02,0,0,0
ORD-2039,P-139,Filters,130.09,1,6,0
ORD-2040,P-140,Suspension,58.32,0,4,0
ORD-2041,P-141,Exhaust,34.81,0,6,0
ORD-2042,P-142,Filters,123.17,1,2,0
ORD-2043,P-143,Electronics,27.68,0,4,0
ORD-2044,P-144,Filters,12.88,0,4,0
ORD-2045,P-145,Engine,50.93,0,6,0
ORD-2046,P-146,Exhaust,106.37,0,3,0
ORD-2047,P-147,Brakes,12.12,0,5,0
ORD-2048,P-148,Brakes,30.55,0,3,0
ORD-2049,P-149,Exhaust,18.87,0,6,0
ORD-2050,P-150,Suspension,33.06,0,1,0
ORD-2051,P-151,Brakes,37.95,1,0,0
ORD-2052,P-152,Electronics,18.72,0,4,1
ORD-2053,P-153,Suspension,54.14,0,1,0
ORD-2054,P-154,Brakes,50.9,0,3,0
ORD-2055,P-155,Filters,72.13,0,1,0
ORD-2056,P-156,Suspension,39.47,0,0,0
ORD-2057,P-157,Engine,31.54,1,1,0
ORD-2058,P-158,Engine,91.18,1,6,0
ORD-2059,P-159,Electronics,23.49,0,3,0
ORD-2060,P-160,Brakes,12.17,1,0,0
ORD-2061,P-161,Engine,43.05,0,0,0
ORD-2062,P-162,Electronics,14.23,1,4,0
ORD-2063,P-163,HVAC,36.15,0,6,0
ORD-2064,P-164,Brakes,41.06,0,2,0
ORD-2065,P-165,Brakes,65.15,1,2,0
ORD-2066,P-166,Electronics,11.2,0,3,1
ORD-2067,P-167,Suspension,51.57,0,6,0
ORD-2068,P-168,Engine,13.66,0,3,0
ORD-2069,P-169,HVAC,42.51,1,1,0
ORD-2070,P-170,Electronics,258.95,1,3,0
ORD-2071,P-171,Suspension,50.1,0,5,0
ORD-2072,P-172,Filters,12.3,0,4,1
ORD-2073,P-173,Brakes,31.04,0,4,0
ORD-2074,P-174,Exhaust,19.74,1,4,0
ORD-2075,P-175,Brakes,112.16,0,6,1
ORD-2076,P-176,Filters,35.65,0,5,0
ORD-2077,P-177,Brakes,20.44,0,4,0
ORD-2078,P-178,Electronics,13.31,1,5,0
ORD-2079,P-179,HVAC,55.9,0,0,0
ORD-2080,P-180,Exhaust,54.64,0,1,0
